rownames,id,nearc2,nearc4,educ,age,fatheduc,motheduc,weight,momdad14,sinmom14,step14,reg661,reg662,reg663,reg664,reg665,reg666,reg667,reg668,reg669,south66,black,smsa,south,smsa66,wage,enroll,KWW,IQ,married,libcrd14,exper,lwage,expersq
811,1413,0,1,13,24,8.0,8.0,360396,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,398,0,,116.0,1.0,1.0,5,5.986452102661133,25
812,1416,0,1,14,33,12.0,12.0,358351,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,855,0,40.0,120.0,1.0,1.0,13,6.751101493835449,169
813,1421,0,1,11,25,,9.0,96681,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,693,0,27.0,95.0,1.0,0.0,8,6.541029930114746,64
814,1422,0,1,11,24,8.0,9.0,114259,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,641,0,27.0,,5.0,0.0,7,6.463029384613037,49
815,1423,0,1,13,27,10.0,8.0,99110,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,345,0,34.0,99.0,1.0,0.0,8,5.8435444831848145,64
816,1424,0,1,12,27,,,99110,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,561,0,24.0,68.0,5.0,1.0,9,6.329720973968506,81
817,1425,0,1,12,24,9.0,11.0,96681,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,684,0,21.0,,1.0,1.0,6,6.527957916259766,36
818,1428,0,1,16,29,16.0,16.0,484311,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,469,0,49.0,122.0,1.0,1.0,7,6.1506028175354,49
819,1430,0,1,16,26,12.0,12.0,370732,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,300,0,37.0,106.0,6.0,1.0,4,5.703782558441162,16
820,1431,0,1,18,25,12.0,9.0,360396,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,673,0,37.0,101.0,1.0,1.0,1,6.511745452880859,1
821,1432,0,1,16,24,12.0,9.0,360396,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,385,0,29.0,,6.0,1.0,2,5.953243255615234,4
822,1436,0,1,16,33,8.0,6.0,358351,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,808,0,45.0,104.0,1.0,1.0,11,6.694561958312988,121
823,1438,0,1,17,24,12.0,12.0,360396,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,548,1,40.0,,6.0,1.0,1,6.306275367736816,1
824,1439,0,1,16,26,12.0,12.0,370732,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,500,0,38.0,,6.0,1.0,4,6.214608192443848,16
825,1440,0,1,13,29,11.0,12.0,468402,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,727,1,38.0,99.0,1.0,1.0,10,6.588926315307617,100
826,1441,0,1,16,28,11.0,12.0,358554,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,524,0,29.0,,1.0,1.0,6,6.261491775512695,36
827,1445,0,1,15,24,2.0,8.0,96681,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,450,0,36.0,,6.0,1.0,3,6.10924768447876,9
828,1448,0,1,12,28,6.0,8.0,99110,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,755,0,34.0,,1.0,0.0,10,6.626717567443848,100
829,1449,0,1,12,24,11.0,,96681,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,640,0,37.0,,1.0,0.0,6,6.46146821975708,36
830,1454,0,1,12,24,10.0,12.0,96681,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,313,0,30.0,,1.0,1.0,6,5.746203422546387,36
831,1458,0,1,12,29,12.0,12.0,484311,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1425,0,37.0,101.0,1.0,0.0,11,7.261927127838135,121
832,1459,0,1,12,28,11.0,5.0,411924,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,761,0,23.0,110.0,6.0,1.0,10,6.634633541107178,100
833,1460,0,1,12,26,11.0,5.0,411924,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,600,0,35.0,94.0,1.0,1.0,8,6.396929740905762,64
834,1461,0,1,16,32,12.0,15.0,398168,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1111,0,42.0,111.0,1.0,1.0,10,7.0130157470703125,100
835,1462,0,1,16,33,13.0,17.0,398168,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,763,0,50.0,120.0,1.0,1.0,11,6.637258052825928,121
836,1463,0,1,12,32,8.0,8.0,358351,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,650,0,45.0,108.0,1.0,1.0,14,6.476972579956055,196
837,1464,0,1,14,27,16.0,16.0,370732,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1155,0,39.0,111.0,1.0,1.0,7,7.051855564117432,49
838,1465,0,1,12,24,9.0,12.0,360396,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,600,0,25.0,,1.0,1.0,6,6.396929740905762,36
839,1467,0,1,12,29,11.0,11.0,468402,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,555,0,31.0,103.0,1.0,0.0,11,6.318968296051025,121
840,1468,0,1,11,28,11.0,11.0,358554,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,543,1,25.0,,1.0,0.0,11,6.297109127044678,121
841,1469,0,1,11,25,11.0,11.0,348558,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,550,1,31.0,,1.0,0.0,8,6.309918403625488,64
842,1470,0,1,11,31,,,520447,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,800,0,39.0,97.0,1.0,0.0,14,6.684611797332764,196
843,1472,0,1,11,26,10.0,11.0,358554,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1000,0,26.0,97.0,1.0,0.0,9,6.907755374908447,81
844,1474,0,1,12,31,13.0,11.0,468402,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,864,0,36.0,106.0,1.0,0.0,13,6.76157283782959,169
845,1475,0,1,13,32,,6.0,346581,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,613,0,43.0,109.0,1.0,1.0,13,6.418365001678467,169
846,1476,0,1,16,24,12.0,12.0,348558,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,519,0,27.0,,1.0,1.0,2,6.251904010772705,4
847,1480,0,1,13,30,,,150105,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,707,0,45.0,96.0,1.0,1.0,11,6.561030864715576,121
848,1485,0,1,13,26,10.0,10.0,99110,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,818,1,26.0,79.0,1.0,1.0,7,6.706862449645996,49
849,1486,0,1,10,25,10.0,12.0,96681,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,300,0,31.0,62.0,6.0,1.0,9,5.703782558441162,81
850,1490,1,1,16,30,9.0,9.0,484311,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,702,1,47.0,110.0,1.0,1.0,8,6.553933620452881,64
851,1491,1,1,16,34,,12.0,358351,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1322,0,47.0,117.0,1.0,1.0,12,7.186901092529297,144
852,1492,1,1,12,27,,12.0,99110,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,380,1,25.0,72.0,1.0,0.0,9,5.940171241760254,81
853,1495,1,1,11,26,,,99110,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,400,0,30.0,83.0,6.0,1.0,9,5.991464614868164,81
854,1496,1,1,11,25,,,96681,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,498,0,22.0,99.0,1.0,1.0,8,6.210599899291992,64
855,1497,1,1,10,33,,11.0,167813,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,663,0,18.0,72.0,1.0,1.0,17,6.496775150299072,289
856,1498,1,1,10,33,8.0,11.0,141996,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,600,0,29.0,88.0,5.0,0.0,17,6.396929740905762,289
857,1499,1,1,18,32,16.0,12.0,358351,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1034,0,48.0,123.0,1.0,1.0,8,6.941190242767334,64
858,1502,1,1,14,25,12.0,12.0,360396,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1079,0,23.0,91.0,6.0,1.0,5,6.983789920806885,25
859,1503,1,1,18,24,12.0,12.0,360396,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,400,0,31.0,98.0,6.0,1.0,0,5.991464614868164,0
860,1504,1,1,16,33,13.0,12.0,358351,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,641,0,37.0,119.0,6.0,0.0,11,6.463029384613037,121
861,1506,1,1,12,32,,8.0,358351,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,620,0,33.0,87.0,1.0,0.0,14,6.4297194480896,196
862,1508,1,1,17,30,12.0,11.0,538123,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,481,0,49.0,121.0,4.0,1.0,7,6.175867080688477,49
863,1510,1,1,16,33,8.0,8.0,358351,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1058,0,41.0,,6.0,1.0,11,6.964135646820068,121
864,1511,1,1,12,26,8.0,12.0,370732,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,545,0,33.0,112.0,1.0,1.0,8,6.300786018371582,64
865,1512,1,1,14,26,12.0,12.0,370732,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,786,0,38.0,113.0,6.0,1.0,6,6.666956901550293,36
866,1513,1,1,18,25,12.0,12.0,360396,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,485,0,38.0,125.0,6.0,1.0,1,6.184148788452148,1
867,1514,1,1,14,34,11.0,11.0,358351,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,722,1,45.0,121.0,1.0,1.0,14,6.582025051116943,196
868,1515,1,1,15,28,12.0,12.0,370732,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,695,0,47.0,128.0,1.0,1.0,7,6.543911933898926,49
869,1516,1,1,15,34,12.0,12.0,358351,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,549,0,41.0,,4.0,1.0,13,6.308098316192627,169
870,1517,1,1,15,32,15.0,12.0,358351,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,793,0,36.0,103.0,1.0,1.0,11,6.675823211669922,121
871,1518,1,1,16,33,18.0,16.0,398168,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1923,0,48.0,99.0,1.0,1.0,11,7.561641693115234,121
872,1520,1,1,15,33,12.0,12.0,358351,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,793,0,40.0,101.0,1.0,1.0,12,6.675823211669922,144
873,1521,0,1,15,28,,,370732,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,900,0,34.0,117.0,5.0,1.0,7,6.802394866943359,49
874,1523,0,1,14,32,8.0,8.0,358351,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,654,0,41.0,109.0,1.0,1.0,12,6.483107566833496,144
875,1526,0,1,12,27,12.0,12.0,370732,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,513,0,46.0,73.0,6.0,1.0,9,6.240275859832764,81
876,1528,0,1,14,29,,12.0,538123,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,384,1,38.0,88.0,4.0,1.0,9,5.9506425857543945,81
877,1529,0,1,16,27,16.0,16.0,370732,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,500,0,27.0,116.0,1.0,1.0,5,6.214608192443848,25
878,1530,0,1,15,25,12.0,11.0,360396,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,601,1,40.0,137.0,6.0,1.0,4,6.398594856262207,16
879,1531,0,1,12,27,12.0,12.0,370732,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,438,0,40.0,105.0,1.0,1.0,9,6.082219123840332,81
880,1532,0,1,12,25,12.0,12.0,360396,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,500,0,42.0,98.0,6.0,1.0,7,6.214608192443848,49
881,1535,0,1,18,33,,18.0,346581,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1264,0,47.0,122.0,1.0,1.0,9,7.142036437988281,81
882,1536,0,1,14,26,12.0,14.0,358554,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,747,0,43.0,104.0,1.0,1.0,6,6.61606502532959,36
883,1537,0,1,14,27,12.0,12.0,358554,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,513,0,29.0,78.0,1.0,1.0,7,6.240275859832764,49
884,1539,0,1,12,33,,,346581,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,700,0,43.0,104.0,1.0,,15,6.551080226898193,225
885,1541,0,1,16,29,14.0,12.0,468402,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,672,0,38.0,93.0,1.0,1.0,7,6.510258197784424,49
886,1542,0,1,17,30,,,468402,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,983,1,39.0,87.0,6.0,1.0,7,6.890609264373779,49
887,1543,0,1,13,29,12.0,12.0,538123,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,220,1,35.0,101.0,1.0,1.0,10,5.393627643585205,100
888,1544,0,1,18,33,12.0,12.0,358351,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1202,0,39.0,134.0,1.0,1.0,9,7.091742038726807,81
889,1545,0,1,12,30,12.0,12.0,484311,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,667,0,39.0,85.0,1.0,1.0,12,6.5027899742126465,144
890,1548,0,1,14,28,,,117131,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,838,0,41.0,,1.0,1.0,8,6.73101806640625,64
891,1551,0,1,15,25,12.0,12.0,360396,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,444,1,36.0,104.0,1.0,1.0,4,6.095824718475342,16
892,1554,0,1,12,25,10.0,12.0,360396,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,543,0,25.0,104.0,6.0,1.0,7,6.297109127044678,49
893,1555,0,1,14,30,12.0,12.0,484311,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,505,0,41.0,,1.0,1.0,10,6.224558353424072,100
894,1556,0,1,12,31,,,484311,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,797,0,37.0,107.0,1.0,1.0,13,6.680854797363281,169
895,1557,0,1,9,24,10.0,8.0,360396,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,357,0,18.0,,1.0,1.0,9,5.877735614776611,81
896,1558,0,1,12,27,12.0,8.0,370732,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,500,0,30.0,93.0,1.0,1.0,9,6.214608192443848,81
897,1559,0,1,12,34,,8.0,358351,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,962,0,47.0,,1.0,1.0,16,6.869014263153076,256
898,1560,0,1,11,28,6.0,5.0,370732,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,350,0,31.0,94.0,6.0,1.0,11,5.857933044433594,121
899,1561,0,1,15,24,6.0,5.0,360396,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,313,0,35.0,,6.0,1.0,3,5.746203422546387,9
900,1562,0,1,16,24,17.0,13.0,360396,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,117,1,34.0,,1.0,1.0,2,4.762174129486084,4
901,1563,0,1,12,33,10.0,8.0,358351,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,726,0,48.0,109.0,1.0,1.0,15,6.587550163269043,225
902,1564,0,1,13,33,,11.0,141996,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,536,0,31.0,119.0,1.0,0.0,14,6.284134387969971,196
903,1565,0,1,13,26,12.0,12.0,99110,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,532,0,29.0,98.0,1.0,1.0,7,6.2766432762146,49
904,1566,0,1,17,28,,,99110,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,428,1,32.0,103.0,1.0,1.0,5,6.0591230392456055,25
905,1569,0,1,16,34,15.0,13.0,398168,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1094,0,50.0,,1.0,1.0,12,6.99759578704834,144
906,1570,0,1,12,33,,9.0,358351,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1925,0,45.0,,1.0,1.0,15,7.562681198120117,225
907,1571,0,1,18,32,10.0,12.0,398168,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,850,0,36.0,112.0,1.0,1.0,8,6.745236396789551,64
908,1574,0,1,12,24,11.0,11.0,360396,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,365,0,34.0,,6.0,1.0,6,5.899897575378418,36
909,1575,0,1,16,26,12.0,8.0,370732,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,474,0,29.0,104.0,6.0,1.0,4,6.16120719909668,16
910,1576,0,1,13,26,11.0,10.0,370732,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,656,0,33.0,96.0,1.0,0.0,7,6.486160755157471,49
911,1577,0,1,12,25,11.0,10.0,360396,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,440,0,22.0,,6.0,0.0,7,6.086774826049805,49
912,1578,0,1,14,25,10.0,11.0,360396,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,462,0,38.0,102.0,1.0,1.0,5,6.135564804077148,25
913,1579,0,0,16,28,9.0,,358554,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,673,0,41.0,103.0,1.0,1.0,6,6.511745452880859,36
914,1580,0,0,12,24,12.0,12.0,348558,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1150,0,16.0,,1.0,1.0,6,7.0475172996521,36
915,1582,0,0,12,31,,,139912,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,800,0,37.0,95.0,4.0,0.0,13,6.684611797332764,169
916,1584,0,0,12,25,,12.0,88097,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,460,0,23.0,,6.0,1.0,7,6.131226539611816,49
917,1586,1,0,12,26,,,358554,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,334,0,31.0,93.0,1.0,1.0,8,5.811141014099121,64
918,1587,1,0,13,26,6.0,8.0,358554,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,702,0,35.0,122.0,1.0,1.0,7,6.553933620452881,49
919,1588,1,0,12,25,6.0,8.0,348558,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,524,0,37.0,107.0,4.0,1.0,7,6.261491775512695,49
920,1591,0,1,7,33,,8.0,398168,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,667,0,37.0,,1.0,1.0,20,6.5027899742126465,400
921,1594,0,1,18,26,12.0,12.0,370732,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,641,0,48.0,,1.0,1.0,2,6.463029384613037,4
922,1595,0,1,12,24,12.0,12.0,360396,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,800,0,40.0,,1.0,1.0,6,6.684611797332764,36
923,1597,1,1,12,32,,12.0,398168,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,577,0,30.0,97.0,1.0,0.0,14,6.357842445373535,196
924,1599,1,1,18,32,12.0,12.0,87597,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,423,0,41.0,115.0,1.0,1.0,8,6.047372341156006,64
925,1600,1,1,18,29,,,118387,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,874,0,42.0,120.0,1.0,1.0,5,6.773080348968506,25
926,1601,1,1,15,28,,12.0,90623,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,640,0,29.0,103.0,1.0,0.0,7,6.46146821975708,49
927,1604,0,0,16,29,12.0,14.0,484311,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1101,0,41.0,106.0,1.0,1.0,7,7.003973960876465,49
928,1605,0,0,16,26,12.0,14.0,370732,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,649,0,32.0,96.0,1.0,1.0,4,6.475432872772217,16
929,1606,0,0,12,26,8.0,8.0,370732,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,450,0,39.0,114.0,1.0,1.0,8,6.10924768447876,64
930,1607,0,0,12,33,,9.0,358351,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,924,0,37.0,,4.0,1.0,15,6.828711986541748,225
931,1608,0,0,11,27,,9.0,370732,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,698,0,33.0,86.0,1.0,1.0,10,6.548219203948975,100
932,1609,0,0,15,34,,,580891,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,505,1,27.0,78.0,1.0,1.0,13,6.224558353424072,169
933,1610,0,0,16,28,12.0,13.0,370732,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,556,0,38.0,110.0,1.0,1.0,6,6.320768356323242,36
934,1611,0,0,17,25,12.0,13.0,360396,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,375,1,37.0,132.0,6.0,1.0,2,5.926926136016846,4
935,1612,0,0,15,28,12.0,12.0,370732,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,673,0,34.0,126.0,1.0,1.0,7,6.511745452880859,49
936,1613,0,0,13,30,8.0,8.0,484311,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,308,0,36.0,102.0,1.0,1.0,11,5.730099678039551,121
937,1614,0,0,12,34,12.0,12.0,346581,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,585,0,41.0,87.0,1.0,1.0,16,6.371612071990967,256
938,1615,0,0,12,24,12.0,13.0,387287,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,781,0,31.0,89.0,4.0,1.0,6,6.660574913024902,36
939,1620,0,1,12,27,,8.0,364640,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,656,0,40.0,106.0,1.0,1.0,9,6.486160755157471,81
940,1621,0,1,12,28,8.0,5.0,405155,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,423,0,43.0,100.0,1.0,1.0,10,6.047372341156006,100
941,1624,0,1,16,28,12.0,12.0,364640,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1282,0,26.0,98.0,1.0,1.0,6,7.156176567077637,36
942,1627,0,1,12,25,11.0,12.0,354474,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,962,0,30.0,97.0,1.0,1.0,7,6.869014263153076,49
943,1628,0,1,12,30,4.0,16.0,476353,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,800,0,38.0,111.0,1.0,1.0,12,6.684611797332764,144
944,1630,0,1,12,33,12.0,12.0,352463,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,750,0,40.0,100.0,1.0,1.0,15,6.620073318481445,225
945,1631,0,1,18,29,12.0,12.0,476353,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,647,0,39.0,110.0,4.0,1.0,5,6.472346305847168,25
946,1632,0,1,12,29,10.0,12.0,476353,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,938,0,38.0,114.0,4.0,1.0,11,6.84375,121
947,1633,0,1,17,28,17.0,12.0,414980,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,537,1,43.0,135.0,4.0,1.0,5,6.2859978675842285,25
948,1637,0,1,15,24,13.0,16.0,354474,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,290,1,39.0,121.0,6.0,1.0,3,5.6698808670043945,9
949,1638,0,1,12,29,6.0,8.0,529281,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,192,0,33.0,95.0,1.0,0.0,11,5.257495403289795,121
950,1639,0,1,18,30,,,476353,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,818,0,35.0,116.0,1.0,1.0,6,6.706862449645996,36
951,1640,0,1,18,30,,13.0,476353,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,813,0,45.0,98.0,1.0,1.0,6,6.70073127746582,36
952,1641,0,1,12,29,10.0,12.0,476353,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,727,0,28.0,90.0,1.0,1.0,11,6.588926315307617,121
953,1643,0,1,12,24,10.0,12.0,363070,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1125,0,33.0,116.0,1.0,1.0,6,7.025538444519043,36
954,1645,0,1,17,28,14.0,,89240,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,615,1,32.0,110.0,1.0,1.0,5,6.421622276306152,25
955,1646,0,1,12,26,14.0,,89240,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,403,0,23.0,97.0,6.0,0.0,8,5.998936653137207,64
956,1647,0,1,11,26,8.0,9.0,89134,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,705,0,24.0,89.0,1.0,1.0,9,6.558197975158691,81
957,1648,0,1,15,27,11.0,12.0,89134,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,337,1,33.0,105.0,1.0,1.0,6,5.820083141326904,36
958,1649,0,1,17,28,11.0,12.0,373482,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,833,0,44.0,117.0,1.0,0.0,5,6.725033760070801,25
959,1650,0,1,17,26,11.0,12.0,373482,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,192,1,37.0,75.0,1.0,1.0,3,5.257495403289795,9
960,1653,0,1,12,26,12.0,12.0,373482,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,730,0,23.0,87.0,1.0,0.0,8,6.593044757843018,64
961,1654,0,1,10,26,9.0,11.0,373482,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,542,0,23.0,74.0,1.0,1.0,10,6.295266151428223,100
962,1655,0,1,12,28,11.0,11.0,364640,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,823,0,45.0,91.0,1.0,1.0,10,6.712956428527832,100
963,1656,0,1,12,26,11.0,11.0,364640,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,438,0,38.0,90.0,1.0,1.0,8,6.082219123840332,64
964,1657,0,1,14,24,11.0,11.0,354474,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,735,0,27.0,,1.0,1.0,4,6.599870681762695,16
965,1658,0,1,16,24,14.0,12.0,354474,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,427,0,31.0,112.0,6.0,1.0,2,6.056784152984619,4
966,1660,0,1,12,30,11.0,12.0,116442,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,340,0,38.0,90.0,1.0,1.0,12,5.828945636749268,144
